,cam,site,location,purpose,streamside,instdate,remdatefill,FileName,DateTimeOriginal,folderdateend,folderdatestart
1033,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000057.JPG,2014-12-09 13:44:53,2014-12-15,NA
1034,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000058.JPG,2014-12-09 13:45:22,2014-12-15,NA
1035,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000059.JPG,2014-12-09 13:45:52,2014-12-15,NA
1036,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000060.JPG,2014-12-09 13:46:19,2014-12-15,NA
1037,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000061.JPG,2014-12-09 13:46:48,2014-12-15,NA
1038,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000062.JPG,2014-12-09 13:48:14,2014-12-15,NA
1039,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000063.JPG,2014-12-09 13:48:41,2014-12-15,NA
1040,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000064.JPG,2014-12-09 13:49:19,2014-12-15,NA
1041,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000065.JPG,2014-12-09 13:49:45,2014-12-15,NA
1042,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000066.JPG,2014-12-09 13:50:12,2014-12-15,NA
1043,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000067.JPG,2014-12-09 13:50:39,2014-12-15,NA
1044,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000068.JPG,2014-12-09 13:51:05,2014-12-15,NA
1045,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000069.JPG,2014-12-09 13:53:43,2014-12-15,NA
1046,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000070.JPG,2014-12-09 14:55:12,2014-12-15,NA
1047,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000071.JPG,2014-12-09 14:56:06,2014-12-15,NA
1048,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000072.JPG,2014-12-09 14:58:22,2014-12-15,NA
1049,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000073.JPG,2014-12-10 02:16:18,2014-12-15,NA
1050,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000074.JPG,2014-12-10 11:29:32,2014-12-15,NA
1051,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000075.JPG,2014-12-11 14:24:31,2014-12-15,NA
1052,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000076.JPG,2014-12-12 04:22:39,2014-12-15,NA
1053,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000077.JPG,2014-12-12 11:12:03,2014-12-15,NA
1054,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000078.JPG,2014-12-15 13:48:48,2014-12-15,NA
1055,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000079.JPG,2014-12-15 15:17:12,2014-12-15,NA
1056,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000080.JPG,2014-12-15 15:18:12,2014-12-15,NA
1057,4,LPE1,passage,passage,sb,2014-10-25,2015-05-07,EK000081.JPG,2014-12-15 15:18:39,2014-12-15,NA
1058,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000541.JPG,2014-03-11 01:50:34,2014-05-15,NA
1059,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000542.JPG,2014-03-11 01:51:14,2014-05-15,NA
1060,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000543.JPG,2014-03-11 01:51:48,2014-05-15,NA
1061,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000544.JPG,2012-01-01 00:00:00,2014-05-15,NA
1062,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000545.JPG,2012-01-01 07:25:16,2014-05-15,NA
1063,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000546.JPG,2012-01-01 07:26:03,2014-05-15,NA
1064,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000547.JPG,2012-01-01 07:29:58,2014-05-15,NA
1065,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000548.JPG,2012-01-01 07:30:27,2014-05-15,NA
1066,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000761.JPG,2012-01-04 08:43:26,2014-05-15,NA
1067,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000762.JPG,2012-01-04 08:44:05,2014-05-15,NA
1068,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000763.JPG,2012-01-04 08:45:43,2014-05-15,NA
1069,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000764.JPG,2012-01-04 08:46:34,2014-05-15,NA
1070,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000765.JPG,2012-01-04 08:47:20,2014-05-15,NA
1071,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000766.JPG,2012-01-04 08:48:30,2014-05-15,NA
1072,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000767.JPG,2012-01-01 00:00:00,2014-05-15,NA
1073,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000768.JPG,2012-01-01 00:01:27,2014-05-15,NA
1074,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000769.JPG,2012-01-01 00:01:58,2014-05-15,NA
1075,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000770.JPG,2012-01-01 00:03:31,2014-05-15,NA
1076,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000771.JPG,2012-01-01 00:04:32,2014-05-15,NA
1077,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000772.JPG,2012-01-01 00:05:25,2014-05-15,NA
1078,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000773.JPG,2012-01-01 00:06:00,2014-05-15,NA
1079,9,RNE4,transect,transect,sb,2014-02-04,2015-02-01,EK000774.JPG,2012-01-01 00:06:30,2014-05-15,NA
